id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0202683,2202683,202683 (2006 US216),202683,,,Y,Y,19.8,,,,29,2459000.5,59000,20200531,J2000,0.562440752,0.636951042,0.278703819,3.432320056,193.2514465,56.40994367,35.77771847,0.995198265,1.938853501,2458982.047,20200512.55,185.6767413,0.508355212,0.0439015,17.08514676,9.63E-08,1.24E-08,6.15E-08,2.74E-05,0.00051401,0.00051944,0.00028059,1.94E-08,5.66E-08,0.00014419,5.42E-06,ATE,0.52941
a0205744,2205744,205744 (2002 BK25),205744,,,Y,Y,18.2,,,,28,2459000.5,59000,20200531,J2000,0.747886983,2.297771385,0.579298076,11.93545665,156.1576059,103.9256677,70.92374715,4.016244695,0.28297225,2458749.861,20190923.36,1272.209552,3.483119924,0.0463554,18.04013102,5.42E-08,4.49E-09,1.24E-07,1.64E-05,1.57E-05,2.13E-05,4.93E-06,7.85E-09,8.30E-10,1.68E-05,3.73E-06,APO,0.50385
a0206378,2206378,206378 (2003 RB),206378,,,Y,Y,18.7,,,,173,2459000.5,59000,20200531,J2000,0.438883069,1.788133564,1.003352017,6.725092843,317.1523841,44.00457345,347.5342462,2.572915111,0.412196349,2459030.742,20200630.24,873.3701803,2.391157236,0.0449241,17.483112,9.50E-09,9.52E-10,1.71E-08,2.85E-06,9.27E-06,1.07E-05,1.46E-06,1.37E-09,3.29E-10,3.55E-06,6.98E-07,APO,0.32001
a0206910,2206910,206910 (2004 NL8),206910,,,Y,Y,17.1,,,,110,2459000.5,59000,20200531,J2000,0.715611549,2.579619208,0.733613909,5.009168285,151.0516266,277.9603448,280.801494,4.425624506,0.237886979,2459333.425,20210428.92,1513.323687,4.143254448,0.0216596,8.429266532,3.32E-08,2.27E-08,8.23E-08,1.45E-05,5.51E-05,5.58E-05,9.65E-06,3.89E-08,3.13E-09,4.32E-05,1.99E-05,APO,0.46251
a0207398,2207398,207398 (2006 AS2),207398,,,Y,Y,20.3,,,,74,2459000.5,59000,20200531,J2000,0.638688062,2.093455085,0.756390315,2.593349715,125.9640054,79.59485911,249.1836249,3.430519856,0.325393297,2459341.061,20210506.56,1106.35346,3.02903069,0.0102288,3.980742096,1.64E-08,6.92E-09,3.26E-08,6.92E-06,3.46E-05,3.49E-05,7.18E-06,1.13E-08,1.61E-09,2.37E-05,5.49E-06,APO,0.41133
a0207945,2207945,207945 (1991 JW),207945,,,Y,Y,19.3,0.423,0.161,0.029,73,2459000.5,59000,20200531,J2000,0.118630898,1.039049087,0.915785761,8.709890608,53.86603029,301.9235961,43.32211224,1.162312414,0.930571989,2458953.946,20200414.45,386.8588396,1.059161778,0.0199163,7.750826471,4.31E-08,3.45E-09,4.38E-08,7.20E-06,1.58E-05,3.30E-05,2.46E-05,3.86E-09,4.63E-09,2.64E-05,1.93E-06,APO,0.48646
a0208023,2208023,208023 (1999 AQ10),208023,,,Y,Y,20.5,,,,121,2459000.5,59000,20200531,J2000,0.235674574,0.934278209,0.714092589,6.499040542,327.0912266,300.4811873,86.61860216,1.154463828,1.091414564,2458921.136,20200312.64,329.8471652,0.903072321,0.00591759,2.3029485,2.55E-08,6.30E-10,2.35E-08,2.31E-06,4.83E-06,7.11E-06,5.15E-06,7.79E-10,1.10E-09,4.69E-06,3.34E-07,ATE,0.3988
a0208115,2208115,208115 (2000 CT101),208115,,,Y,Y,20.7,,,,31,2459000.5,59000,20200531,J2000,0.354698259,1.299435747,0.83852815,23.29794498,135.5650921,292.4277946,293.9350306,1.760343343,0.665383243,2459099.789,20200907.29,541.0415785,1.481291111,0.0119345,4.644549365,9.35E-08,1.34E-08,1.28E-07,3.31E-05,2.11E-05,3.37E-05,7.79E-05,1.81E-08,1.03E-08,0.00011853,8.36E-06,APO,0.62529
a0212546,2212546,212546 (2006 SV19),212546,,,Y,Y,17.6,,,,106,2459000.5,59000,20200531,J2000,0.515510635,2.132979576,1.03340592,7.355644094,116.2140558,182.5600421,170.8667936,3.232553233,0.316390932,2458460.45,20181207.95,1137.832861,3.115216595,0.017809,6.93072853,3.81E-08,2.22E-08,8.57E-08,5.14E-06,5.23E-05,5.25E-05,2.15E-05,3.37E-08,4.95E-09,5.97E-05,1.78E-05,AMO,0.60111
a0214869,2214869,214869 (2007 PA8),214869,,,Y,Y,16.4,,,,168,2459000.5,59000,20200531,J2000,0.655135085,2.843268177,0.980543438,1.991536855,141.487086,293.8173287,207.6428043,4.705992915,0.205578332,2459741.615,20220611.12,1751.157317,4.79440744,0.0282897,11.00950255,8.75E-09,3.55E-08,1.69E-08,1.19E-06,9.69E-05,9.62E-05,1.12E-05,5.87E-08,3.85E-09,6.85E-05,3.28E-05,APO,0.41232
a0215588,2215588,215588 (2003 HF2),215588,,,Y,Y,19.4,0.488,0.118,0.158,JPL 97,2459000.5,59000,20200531,J2000,0.675395308,1.113852743,0.361561827,3.055259119,189.9270692,230.9992726,293.9652341,1.866143659,0.838421499,2459079.261,20200817.76,429.3783026,1.175573724,0.00316825,1.232987853,1.65E-08,2.39E-09,1.79E-08,3.98E-06,7.25E-05,7.28E-05,3.77E-06,4.00E-09,2.69E-09,4.75E-06,1.38E-06,APO,0.48655
a0216115,2216115,216115 (2006 SU19),216115,,,Y,Y,18.8,,,,58,2459000.5,59000,20200531,J2000,0.586301786,1.526808365,0.631637893,2.091502863,152.2473648,10.54694849,337.0767334,2.421978837,0.522429001,2459044.378,20200713.88,689.0888505,1.886622452,0.0350717,13.64885349,6.27E-08,1.60E-08,9.56E-08,6.73E-06,0.00016704,0.00016722,3.87E-05,2.54E-08,8.22E-09,7.47E-05,1.08E-05,APO,0.68924
a0216258,2216258,216258 (2006 WH1),216258,,,Y,Y,20.2,,,,JPL 71,2459000.5,59000,20200531,J2000,0.484707761,1.67155377,0.861338685,2.633745781,240.5007029,263.4361174,55.92119118,2.481768856,0.456061642,2458877.882,20200129.38,789.3669776,2.161169001,0.0235639,9.170362963,9.17E-08,1.97E-09,1.53E-07,7.35E-06,5.81E-05,6.37E-05,5.37E-06,2.93E-09,8.07E-10,1.17E-05,1.40E-06,APO,0.29071
a0216523,2216523,216523 (2001 HY7),216523,,,Y,Y,20.6,,,,JPL 68,2456346.5,56346,20130223,J2000,0.412094837,0.913852028,0.537258325,5.208499317,205.2425729,211.1301078,330.2984546,1.290445731,1.128210803,2456372.826,20130321.33,319.0893041,0.873618902,0.0355235,13.8246805,7.49E-08,3.16E-09,6.82E-08,8.24E-06,5.82E-05,5.26E-05,2.56E-05,4.47E-09,5.86E-09,2.27E-05,1.66E-06,ATE,0.48747
a0216985,2216985,216985 (2000 QK130),216985,,,Y,Y,21.1,,,,58,2459000.5,59000,20200531,J2000,0.261810087,1.180595821,0.871503927,4.722223299,173.8806704,66.29695985,208.7213801,1.489687715,0.768337821,2459197.391,20201213.89,468.5439012,1.282803289,0.000149325,0.05811281,3.52E-08,1.31E-09,4.22E-08,4.19E-06,3.83E-05,4.52E-05,2.75E-05,1.65E-09,1.28E-09,3.60E-05,7.78E-07,APO,0.58459
a0217430,2217430,217430 (2005 SN25),217430,,,Y,Y,19.6,,,,JPL 58,2459000.5,59000,20200531,J2000,0.270477834,1.229936467,0.897265916,13.00975423,168.3122598,45.16318437,45.10118777,1.562607019,0.722570216,2458938.082,20200329.58,498.2214767,1.364056062,0.0277986,10.81838116,6.04E-08,3.54E-09,7.61E-08,6.70E-06,2.11E-05,2.50E-05,1.05E-05,4.49E-09,3.12E-09,1.46E-05,2.15E-06,APO,0.57447
a0217628,2217628,217628 Lugh (1990 HA),217628,Lugh,,Y,Y,16.6,1.4,,,29,2459000.5,59000,20200531,J2000,0.705030147,2.551430359,0.752595037,4.039078197,182.4365797,310.8690254,131.9168352,4.35026568,0.241840201,2458455.029,20181202.53,1488.586256,4.075527054,0.0208625,8.119059125,2.51E-07,3.15E-08,6.48E-07,3.29E-05,0.00027737,0.00027456,1.30E-05,5.36E-08,4.47E-09,4.92E-05,2.75E-05,APO,0.49341
a0220839,2220839,220839 (2004 VA),220839,,,Y,Y,17.3,,,,139,2459000.5,59000,20200531,J2000,0.596341192,1.90086439,0.767300655,3.698086082,109.6363471,43.13436843,299.5195796,3.034428126,0.376077518,2459161.319,20201107.82,957.2494583,2.620806183,0.0240461,9.358020737,2.85E-08,5.33E-09,5.31E-08,3.32E-06,6.43E-05,6.44E-05,2.75E-06,8.51E-09,1.58E-09,7.74E-06,4.03E-06,APO,0.4972
a0221455,2221455,221455 (2006 BC10),221455,,,Y,Y,19.4,,,,77,2459000.5,59000,20200531,J2000,0.658246897,2.014812434,0.688568401,0.927669642,21.24103815,234.0341915,311.2992062,3.341056468,0.344629254,2459141.814,20201019.31,1044.600815,2.859961165,0.00631418,2.457289431,2.78E-08,6.54E-09,5.74E-08,9.46E-06,0.00044679,0.00044679,1.97E-05,1.08E-08,1.68E-09,5.76E-05,5.09E-06,APO,0.53137
a0221980,2221980,221980 (1996 EO),221980,,,Y,Y,19,0.432,0.2,0.048,25,2459000.5,59000,20200531,J2000,0.400593679,1.341512831,0.804111271,21.59103853,356.4809581,64.69695457,278.5566122,1.878914391,0.634324999,2459128.894,20201006.39,567.5324171,1.553819075,0.0329933,12.84000256,1.77E-07,6.09E-09,2.39E-07,4.49E-05,2.33E-05,4.09E-05,3.10E-05,8.53E-09,4.32E-09,4.93E-05,3.87E-06,APO,0.60467
a0226514,2226514,226514 (2003 UX34),226514,,,Y,Y,20.1,,,,74,2459000.5,59000,20200531,J2000,0.615778644,1.09513798,0.4207754,2.5634306,4.34527535,218.5300712,305.1077127,1.769500561,0.860004676,2459064.328,20200802.83,418.6023753,1.146070843,0.015119,5.88386123,3.81E-08,1.78E-09,4.21E-08,1.75E-06,7.46E-05,7.43E-05,5.86E-06,2.88E-09,2.10E-09,6.95E-06,1.02E-06,APO,0.52912
a0226554,2226554,226554 (2003 WR21),226554,,,Y,Y,19.5,,,,78,2459000.5,59000,20200531,J2000,0.261379033,1.118488201,0.826138837,9.275159176,85.83980056,107.983227,229.8966661,1.410837565,0.833214776,2459156.646,20201103.15,432.0614686,1.182919832,0.0295988,11.518965,4.34E-08,2.60E-09,4.77E-08,5.59E-06,2.67E-05,2.96E-05,1.34E-05,3.28E-09,2.91E-09,1.63E-05,1.51E-06,APO,0.48195
a0228368,2228368,228368 (2000 WK10),228368,,,Y,Y,18.5,,,,JPL 63,2459000.5,59000,20200531,J2000,0.702124474,1.478952544,0.440543768,14.73814805,57.97198765,244.4781377,354.1694771,2.51736132,0.547990104,2459011.14,20200610.64,656.9461699,1.798620588,0.0227961,8.871558237,8.11E-08,1.03E-08,1.21E-07,9.14E-06,4.13E-05,3.99E-05,1.71E-05,1.76E-08,5.75E-09,3.12E-05,6.89E-06,APO,0.49061
a0230111,2230111,230111 (2001 BE10),230111,,,Y,Y,19.1,,0.253,,120,2459000.5,59000,20200531,J2000,0.369199296,0.823108105,0.519217172,17.50733465,297.7780156,30.56391718,90.37475127,1.126999038,1.319832312,2458932.026,20200323.53,272.7619235,0.746781447,0.0415019,16.15129442,1.56E-07,1.34E-09,1.29E-07,1.33E-05,4.52E-06,1.44E-05,3.06E-05,1.83E-09,3.22E-09,2.32E-05,6.65E-07,ATE,0.41881
a0230549,2230549,230549 (2003 BH),230549,,,Y,Y,20.5,,,,46,2459000.5,59000,20200531,J2000,0.356117742,1.456359376,0.937723964,13.11454956,119.7748862,313.4166201,341.3749083,1.974994789,0.560791264,2459033.712,20200703.21,641.9500858,1.757563548,0.0283955,11.05067674,4.94E-08,2.49E-09,7.30E-08,9.32E-06,1.30E-05,1.59E-05,8.83E-06,3.37E-09,1.44E-09,1.58E-05,1.65E-06,APO,0.57203
a0231937,2231937,231937 (2001 FO32),231937,,,Y,Y,17.7,,,,52,2459000.5,59000,20200531,J2000,0.826116357,1.701220743,0.29581446,38.97422321,181.7435557,123.3009663,210.333526,3.106627025,0.444184163,2459337.447,20210502.95,810.4746412,2.218958634,0.00360703,1.403747865,1.51E-07,1.98E-08,2.57E-07,5.26E-05,1.60E-05,2.81E-05,5.37E-05,3.61E-08,7.74E-09,0.00012678,1.41E-05,APO,0.47316
a0232691,2232691,232691 (2004 AR1),232691,,,Y,Y,19.8,,,,JPL 106,2459000.5,59000,20200531,J2000,0.469444253,1.576016198,0.836164451,9.077384445,336.5262137,50.27962875,129.6433057,2.315867944,0.498153354,2458740.252,20190913.75,722.6690274,1.978559966,0.0311892,12.13790096,8.47E-09,1.91E-09,1.35E-08,7.34E-06,2.27E-05,2.34E-05,2.79E-06,2.81E-09,9.05E-10,5.22E-06,1.31E-06,APO,0.5355
a0234145,2234145,234145 (2000 EW70),234145,,,Y,Y,21.3,,,,73,2459000.5,59000,20200531,J2000,0.321323497,0.93756343,0.63630227,5.427547665,178.0459091,125.7617993,357.4262795,1.238824591,1.085683118,2459002.871,20200602.37,331.5884662,0.907839743,0.0102943,4.006232731,4.39E-08,5.47E-10,4.15E-08,3.40E-06,4.83E-06,5.05E-06,5.53E-06,7.22E-10,9.49E-10,5.09E-06,2.90E-07,ATE,0.52333
a0235756,2235756,235756 (2004 VC),235756,,,Y,Y,18.7,1.136,0.042,0.028,59,2459000.5,59000,20200531,J2000,0.258890104,1.133361407,0.839945354,39.14474396,194.1683084,94.19644374,30.8525372,1.42677746,0.816867173,2458962.731,20200423.23,440.7081248,1.206593086,0.0358748,13.96139592,8.59E-08,3.75E-09,9.89E-08,3.16E-05,5.22E-06,1.30E-05,1.34E-05,4.73E-09,4.06E-09,1.63E-05,2.19E-06,APO,0.37536
a0242216,2242216,242216 (2003 RN10),242216,,,Y,Y,15.6,,,,JPL 99,2459000.5,59000,20200531,J2000,0.541322311,2.230317399,1.022996831,39.64773617,267.2050435,4.612008344,15.66917336,3.437637966,0.2959062,2458947.547,20200408.05,1216.601746,3.330874047,0.00820762,3.194159475,1.01E-07,1.22E-08,2.24E-07,1.43E-05,1.38E-05,1.55E-05,1.53E-05,1.88E-08,2.43E-09,5.13E-05,9.98E-06,AMO,0.50241
a0242450,2242450,242450 (2004 QY2),242450,,,Y,Y,14.7,2.914,0.274,0.084,JPL 107,2459000.5,59000,20200531,J2000,0.477124344,1.084040541,0.566818409,37.03055989,295.2934829,104.9752512,277.2997826,1.601262674,0.873244356,2459095.205,20200902.7,412.2557422,1.128694708,0.046552,18.11664184,1.39E-07,5.76E-09,1.51E-07,1.79E-05,2.70E-05,2.90E-05,2.76E-05,8.51E-09,6.97E-09,3.21E-05,3.29E-06,APO,0.36152
a0242643,2242643,242643 (2005 NZ6),242643,,,Y,Y,17.4,1.989,0.041,0.479,92,2459000.5,59000,20200531,J2000,0.865118772,1.833498636,0.247304547,8.417722759,38.82829011,48.93691988,322.2505451,3.419692726,0.396993309,2459095.588,20200903.09,906.8162913,2.482727697,0.00582631,2.267425063,1.60E-08,2.16E-09,2.94E-08,8.06E-06,1.32E-05,1.38E-05,3.98E-06,4.02E-09,7.01E-10,1.02E-05,1.60E-06,APO,0.31868
a0242708,2242708,242708 (2005 UK1),242708,,,Y,Y,18.1,,,,91,2459000.5,59000,20200531,J2000,0.695241563,2.500271926,0.761978964,0.790308237,180.3402026,345.9297821,199.400136,4.238564888,0.249300533,2459644.702,20220306.2,1444.040234,3.95356669,0.0109963,4.279430071,1.34E-08,1.43E-08,3.37E-08,6.19E-06,0.0006882,0.00068805,5.12E-06,2.43E-08,2.14E-09,2.61E-05,1.24E-05,APO,0.51211
a0243566,2243566,243566 (1995 SA),243566,,,Y,Y,17.3,0.881,0.091,0.02,108,2459000.5,59000,20200531,J2000,0.641111716,2.458583597,0.882356848,19.93880992,170.3413744,52.82640884,208.2639152,4.034810346,0.255668135,2459593.988,20220114.49,1408.075353,3.855100212,0.0336722,13.10421007,2.21E-08,1.93E-08,5.36E-08,1.33E-05,1.41E-05,1.57E-05,7.23E-06,3.17E-08,3.01E-09,3.47E-05,1.66E-05,APO,0.40368
a0244977,2244977,244977 (2004 BE68),244977,,,Y,Y,18.3,0.495,0.235,0.175,77,2459000.5,59000,20200531,J2000,0.444261578,1.760619064,0.97844366,15.73379293,210.8943519,191.2574447,28.46040771,2.542794468,0.42189655,2458933.042,20200324.54,853.2897466,2.336180004,0.00959017,3.732206459,7.22E-08,3.53E-09,1.28E-07,7.41E-06,2.45E-05,2.51E-05,5.95E-06,5.10E-09,1.27E-09,1.40E-05,2.57E-06,APO,0.57763
a0247360,2247360,247360 (2001 XU),247360,,,Y,Y,19.2,,,,22,2459000.5,59000,20200531,J2000,0.836829003,2.572290436,0.419723194,19.07140119,261.0764304,285.9760143,159.2271898,4.724857678,0.238904357,2458334.011,20180803.51,1506.879176,4.125610339,0.00520467,2.025501424,7.33E-08,2.23E-08,1.85E-07,2.07E-05,2.13E-05,2.30E-05,1.63E-05,4.10E-08,3.11E-09,5.97E-05,1.96E-05,APO,0.62707
a0250620,2250620,250620 (2005 GE59),250620,,,Y,Y,18,0.654,0.26,0.14,JPL 138,2459000.5,59000,20200531,J2000,0.602470153,2.108394437,0.838149718,16.07836108,194.7625126,243.0424597,41.67237054,3.378639155,0.321940995,2458871.059,20200122.56,1118.217332,3.061512201,0.0321218,12.50084091,2.20E-08,6.89E-09,4.53E-08,8.60E-06,1.47E-05,1.54E-05,5.65E-06,1.10E-08,1.58E-09,1.70E-05,5.48E-06,APO,0.45189
a0250680,2250680,250680 (2005 QC5),250680,,,Y,Y,19.7,0.398,0.147,0.007,32,2459000.5,59000,20200531,J2000,0.364521386,0.893035475,0.567504945,9.44979776,48.09694294,108.6891488,356.071436,1.218566004,1.167887493,2459003.864,20200603.36,308.24887,0.843939411,0.0473938,18.44424515,2.02E-07,2.47E-09,1.81E-07,1.29E-05,6.01E-05,6.87E-05,3.53E-05,3.37E-09,4.85E-09,3.02E-05,1.28E-06,ATE,0.51046
a0250706,2250706,250706 (2005 RR6),250706,,,Y,Y,18.5,0.535,0.322,0.164,101,2459000.5,59000,20200531,J2000,0.700109209,2.961387866,0.888092951,6.929571192,27.32831405,59.89147647,308.4857895,5.034682781,0.193402078,2459266.858,20210221.36,1861.407098,5.096254889,0.0355424,13.83203581,2.48E-08,1.21E-08,7.33E-08,7.69E-06,5.10E-05,5.13E-05,2.96E-06,2.06E-08,1.19E-09,1.68E-05,1.14E-05,APO,0.49408
a0251346,2251346,251346 (2007 SJ),251346,,,Y,Y,16.8,,,,173,2459000.5,59000,20200531,J2000,0.534287057,2.01458695,0.938219217,8.196067421,306.8206662,174.9956857,80.34090437,3.090954683,0.344687115,2458767.416,20191010.92,1044.425463,2.859481077,0.043525,16.93862425,1.04E-08,1.97E-08,1.77E-08,3.80E-06,2.05E-05,2.23E-05,1.21E-05,3.02E-08,5.06E-09,3.17E-05,1.53E-05,APO,0.36479
a0251722,2251722,251722 (1997 US2),251722,,,Y,Y,19.7,,,,40,2459000.5,59000,20200531,J2000,0.661295512,1.674473312,0.567151626,3.170035658,65.99914221,100.1949875,107.9302998,2.781794998,0.454869407,2458763.222,20191006.72,791.4359469,2.16683353,0.00611071,2.378105011,4.02E-08,5.69E-09,6.62E-08,8.10E-06,9.30E-05,9.25E-05,1.43E-05,9.46E-09,2.32E-09,3.13E-05,4.04E-06,APO,0.65607
a0252399,2252399,252399 (2001 TX44),252399,,,Y,Y,19.4,0.291,0.478,0.069,JPL 59,2459000.5,59000,20200531,J2000,0.545900942,0.874751114,0.397223657,15.20983171,57.78673635,136.0110851,135.1278593,1.352278571,1.204695582,2458888.332,20200208.83,298.8306801,0.818153813,0.00918788,3.57564726,1.54E-07,1.83E-09,1.35E-07,1.48E-05,2.63E-05,2.62E-05,3.10E-05,2.84E-09,3.79E-09,2.56E-05,9.40E-07,ATE,0.57935
a0253841,2253841,253841 (2003 YG118),253841,,,Y,Y,17.1,,,,112,2459000.5,59000,20200531,J2000,0.641515174,2.286591554,0.819708375,8.090489547,348.2063748,232.6179313,234.5378874,3.753474734,0.285050089,2459440.641,20210814.14,1262.935932,3.457730135,0.0083664,3.255951888,3.31E-08,8.36E-09,7.56E-08,9.79E-06,4.32E-05,4.33E-05,6.74E-06,1.37E-08,1.56E-09,2.56E-05,6.93E-06,APO,0.52245
a0255071,2255071,255071 (2005 UH6),255071,,,Y,Y,18.2,,,,46,2459000.5,59000,20200531,J2000,0.632372326,1.001196818,0.368067658,2.639431671,19.30905642,200.2238354,279.3725671,1.634325978,0.983840923,2459082.452,20200820.95,365.9128134,1.001814684,0.0233054,9.069762518,2.13E-06,1.48E-08,2.14E-06,6.18E-05,0.00036661,0.00034373,0.00019061,2.42E-08,2.19E-08,0.00019235,8.13E-06,APO,0.64393
a0260141,2260141,260141 (2004 QT24),260141,,,Y,Y,18.3,,,,120,2459000.5,59000,20200531,J2000,0.252048441,1.132870749,0.847332443,17.74567913,36.11856507,76.63270698,262.6613575,1.418409056,0.817397921,2459119.584,20200927.08,440.4219669,1.205809629,0.00805793,3.135904618,7.61E-08,2.06E-09,8.63E-08,1.24E-05,8.67E-06,1.67E-05,1.07E-05,2.58E-09,2.23E-09,1.32E-05,1.20E-06,APO,0.41573
a0263976,2263976,263976 (2009 KD5),263976,,,Y,Y,18.4,0.785,0.125,0.009,151,2459000.5,59000,20200531,J2000,0.261373839,1.046089285,0.772668913,13.47389124,104.5058429,294.3400745,353.1589781,1.319509658,0.921193666,2459007.926,20200607.43,390.7973027,1.069944703,0.0487083,18.95580911,4.55E-08,3.18E-09,4.72E-08,5.15E-06,1.56E-05,1.66E-05,2.13E-05,4.01E-09,4.20E-09,2.31E-05,1.78E-06,APO,0.41383
a0264357,2264357,264357 (2000 AZ93),264357,,,Y,Y,21,0.113,0.552,0.029,JPL 43,2459000.5,59000,20200531,J2000,0.359863405,0.747012313,0.478189919,8.589148311,277.3863344,8.116290722,28.14562686,1.015834707,1.52655492,2458982.063,20200512.56,235.8251218,0.645653995,0.0219315,8.535081855,7.21E-08,2.64E-09,5.26E-08,8.07E-06,1.26E-05,2.25E-05,3.04E-05,3.59E-09,8.10E-09,1.98E-05,1.25E-06,ATE,0.36532
a0264993,2264993,264993 (2003 DX10),264993,,,Y,Y,20.3,,,,45,2459000.5,59000,20200531,J2000,0.410813018,1.375713593,0.81055254,3.145617709,61.91135177,193.8783403,198.0615975,1.940874645,0.610818288,2459265.617,20210220.12,589.3733163,1.613616198,0.0447832,17.42827794,5.70E-08,3.89E-09,7.66E-08,4.50E-06,0.00014416,0.00014446,2.93E-05,5.49E-09,2.59E-09,4.89E-05,2.50E-06,APO,0.50222
a0265196,2265196,265196 (2004 BW58),265196,,,Y,Y,18.8,0.361,0.31,0.128,JPL 97,2459000.5,59000,20200531,J2000,0.378719887,1.454721133,0.90378931,15.21140392,132.6366174,301.8223007,149.5144673,2.005652956,0.561738838,2458734.336,20190907.84,640.8672062,1.754598785,0.0380636,14.81321121,2.53E-08,4.28E-09,3.68E-08,7.30E-06,1.61E-05,1.92E-05,5.72E-06,5.90E-09,2.48E-09,9.93E-06,2.83E-06,APO,0.56647
a0265482,2265482,265482 (2005 EE),265482,,,Y,Y,21.2,,,,59,2459000.5,59000,20200531,J2000,0.327719756,1.12903659,0.759028995,6.172856921,110.8083108,284.7934012,339.6342241,1.499044185,0.821565226,2459025.289,20200624.79,438.1879718,1.199693284,0.018373,7.15022041,9.58E-08,2.75E-09,1.08E-07,4.34E-06,1.51E-05,2.14E-05,4.49E-06,3.65E-09,3.00E-09,5.54E-06,1.60E-06,APO,0.34069
a0267131,2267131,267131 (2000 EK26),267131,,,Y,Y,18.2,,,,38,2459000.5,59000,20200531,J2000,0.658199869,2.407789077,0.822982622,15.64269951,126.4567084,305.5498656,179.1237054,3.992595532,0.263800986,2458321.489,20180721.99,1364.665106,3.736249434,0.00133013,0.517646692,2.00E-07,2.54E-08,4.88E-07,2.26E-05,0.00012456,0.00013189,2.37E-05,4.21E-08,4.17E-09,8.15E-05,2.16E-05,APO,0.673
a0267221,2267221,267221 (2001 AD2),267221,,,Y,Y,19.7,0.562,0.097,0.019,JPL 99,2459000.5,59000,20200531,J2000,0.659914303,1.040216034,0.353762595,1.642393141,210.6428274,111.839204,188.8269731,1.726669472,0.929006513,2459184.754,20201201.25,387.5107387,1.060946581,0.00834011,3.245720609,3.91E-08,8.51E-09,4.04E-08,2.60E-06,0.00015736,0.00015666,1.15E-05,1.41E-08,1.14E-08,1.31E-05,4.75E-06,APO,0.48926
a0267337,2267337,267337 (2001 VK5),267337,,,Y,Y,17.9,0.439,0.578,0.102,116,2459000.5,59000,20200531,J2000,0.514123032,1.269066692,0.616610277,19.43202251,54.24169956,263.9116966,41.64492012,1.921523108,0.689409725,2458940.093,20200331.59,522.1858455,1.429666928,0.000466822,0.181673118,5.19E-08,3.51E-09,6.57E-08,6.56E-06,1.19E-05,1.37E-05,8.91E-06,5.31E-09,2.86E-09,1.27E-05,2.16E-06,APO,0.52711
a0267494,2267494,267494 (2002 JB9),267494,,,Y,Y,15.9,,,,JPL 100,2459000.5,59000,20200531,J2000,0.784663715,2.718382579,0.585366405,46.7552155,70.33186053,277.9045849,349.6577794,4.851398753,0.219906571,2459047.53,20200717.03,1637.058859,4.482022885,0.0306607,11.93222462,7.60E-08,7.14E-09,2.06E-07,2.34E-05,8.24E-06,1.84E-05,3.33E-06,1.27E-08,8.67E-10,1.52E-05,6.45E-06,APO,0.47103
a0267720,2267720,267720 (2003 CA),267720,,,Y,Y,18.8,,,,JPL 59,2459000.5,59000,20200531,J2000,0.719578673,1.379182422,0.386752165,21.15242862,126.1994277,234.7704719,292.232215,2.37161268,0.608515302,2459111.866,20200919.37,591.6038573,1.619723086,0.049332,19.19853444,9.25E-08,3.55E-09,1.28E-07,1.58E-05,1.24E-05,1.60E-05,1.50E-05,6.11E-09,2.35E-09,2.50E-05,2.29E-06,APO,0.46765
a0267729,2267729,267729 (2003 FC5),267729,,,Y,Y,18.3,,,,JPL 114,2459000.5,59000,20200531,J2000,0.608655996,1.918197701,0.75067517,5.821163211,188.9849554,270.9808994,190.8309707,3.085720233,0.370991556,2459456.492,20210829.99,970.3724908,2.656735088,0.0334861,13.03178554,2.83E-08,4.24E-09,5.41E-08,7.21E-06,2.12E-05,2.32E-05,1.28E-05,6.82E-09,1.23E-09,3.59E-05,3.22E-06,APO,0.48372
a0269690,2269690,269690 (1996 RG3),269690,,,Y,Y,18.4,0.888,0.098,0.431,JPL 53,2459000.5,59000,20200531,J2000,0.605010934,1.99995152,0.789958983,3.57169385,158.1865917,300.1153168,100.3739949,3.209944057,0.348477604,2458712.464,20190816.96,1033.064955,2.828377701,0.00280073,1.089960094,2.94E-08,5.38E-09,5.85E-08,7.73E-06,9.94E-05,0.00010071,1.09E-05,8.64E-09,1.41E-09,3.10E-05,4.17E-06,APO,0.55794
a0275677,2275677,275677 (2000 RS11),275677,,,Y,Y,19,,,,111,2459000.5,59000,20200531,J2000,0.320614459,1.280246025,0.869780638,17.09627058,172.1811,301.6680985,137.4689404,1.690711412,0.680399396,2458798.458,20191110.96,529.1009986,1.448599585,0.00872897,3.397053255,2.42E-08,2.96E-09,3.02E-08,4.61E-06,4.27E-06,8.17E-06,6.73E-06,3.91E-09,2.36E-09,9.29E-06,1.84E-06,APO,0.46276
